sex,cp,fbs,restecg,exng,slp,age,trtbps,chol,thalachh,oldpeak,caa,thall,output
0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-2.527980847205174
0.0,0.0,4.631928051377469,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.6318638527948262
-1.990221652964569,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.995430605685308,0.0
-0.43047573296456926,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.782741605685308,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-2.5556492056853077,0.0
-1.1875797029645692,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-2.2352455056853078,0.0
0.0,0.0,4.220953611377468,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,-1.3927204472051737
0.0,0.0,-2.561772368622531,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-2.942231147205174
0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-1.976199905685308,0.5023923527948262
1.587730887035431,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-2.9564424472051734
0.0,0.0,-2.327937508622531,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0
